,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunshine_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
1900,2005-04-09,1.0,16.094,4.094,10.164834,43200.0,0.0,0.0,19.33639,41.760002,154.76913
1901,2005-04-10,2.0,18.744,4.944,11.929416,40807.902,0.0,0.0,17.298738,35.28,174.27966
1902,2005-04-11,51.0,9.4939995,4.594,7.25025,7329.403,0.6,3.0,16.263872,33.12,329.06042
1903,2005-04-12,3.0,13.7439995,2.4940002,8.48775,43422.094,0.0,0.0,9.449572,21.24,309.2894
1904,2005-04-13,3.0,17.244,3.944,11.427333,38736.887,0.0,0.0,13.324863,30.239998,127.54445
1905,2005-04-14,55.0,18.494,8.9939995,13.106499,30627.77,2.7,6.0,18.792551,48.6,83.18387
1906,2005-04-15,2.0,18.344,8.294,13.506497,41278.062,0.0,0.0,14.386494,34.2,145.37738
1907,2005-04-16,61.0,13.544,8.644,11.321084,2438.383,5.3999996,10.0,14.332341,29.16,11.054269
1908,2005-04-17,53.0,17.694,9.044,12.635666,23871.037,1.6,7.0,10.799999,25.919998,284.00052
1909,2005-04-18,3.0,20.694,7.244,14.5148325,37523.367,0.0,0.0,12.7279215,25.199999,149.19643
1910,2005-04-19,3.0,19.044,8.4939995,13.525252,44628.156,0.0,0.0,18.681883,34.92,215.99919
1911,2005-04-20,55.0,12.444,6.344,9.319,31973.768,1.7,3.0,19.33639,39.239998,357.3575
1912,2005-04-21,63.0,6.744,1.1439999,4.3085833,0.0,9.900001,6.0,18.36353,38.16,7.952066
1913,2005-04-22,75.0,1.8939999,0.49399996,1.044,0.0,27.399998,18.0,25.922499,48.96,17.672709
1914,2005-04-23,73.0,6.394,0.14400001,2.8315,36699.61,1.9000002,10.0,25.133053,48.6,301.74106
1915,2005-04-24,2.0,11.594,-1.506,5.512749,46473.305,0.0,0.0,17.727943,47.16,238.75833
1916,2005-04-25,53.0,14.194,2.7940001,8.98775,40620.24,6.6,16.0,14.512064,38.16,120.96366
1917,2005-04-26,51.0,12.944,6.594,10.102334,18359.459,1.1,5.0,23.540806,46.44,140.92705
1918,2005-04-27,53.0,13.644,8.194,10.660666,5866.6294,2.3,6.0,15.03835,30.239998,134.30351
1919,2005-04-28,61.0,15.2439995,7.644,11.179417,30616.65,4.0,6.0,11.090103,37.079998,77.471504
1920,2005-04-29,53.0,17.644,7.594,12.379416,34195.734,1.2,4.0,15.905319,32.039997,0.071066156
1921,2005-04-30,51.0,14.544,8.094,11.154416,26891.074,0.90000004,4.0,20.150354,40.32,340.19495
1922,2005-05-01,3.0,15.594,6.094,11.408585,41600.715,0.0,0.0,14.241629,33.839996,318.70474
1923,2005-05-02,53.0,13.094,6.444,9.927333,25519.08,1.7,4.0,18.486622,38.519997,346.7029
1924,2005-05-03,51.0,14.194,4.444,9.635666,41950.316,0.3,2.0,13.661038,30.239998,16.193958
1925,2005-05-04,3.0,18.194,8.044,13.504415,46143.29,0.0,0.0,17.917007,36.36,161.272
1926,2005-05-05,53.0,16.544,10.394,12.754416,15302.12,3.6000001,10.0,20.06334,41.760002,186.32655
1927,2005-05-06,51.0,15.094,9.7439995,12.3565,31610.975,0.3,3.0,23.266697,45.36,261.82022
1928,2005-05-07,63.0,16.094,7.494,11.991917,30242.443,15.699999,11.0,14.529915,30.599998,30.225325
1929,2005-05-08,63.0,12.9939995,7.244,10.883582,11380.124,14.099999,14.0,21.41319,41.399998,245.1363
1930,2005-05-09,63.0,11.394,6.244,8.5565,16108.523,9.1,8.0,22.68,50.039997,254.49648
1931,2005-05-10,61.0,13.094,5.344,9.4815,35349.38,2.4,6.0,15.273505,34.2,210.48128
1932,2005-05-11,3.0,14.9939995,4.344,10.685666,35357.72,0.0,0.0,16.575644,31.68,149.60504
1933,2005-05-12,53.0,13.394,6.194,10.285666,18081.719,2.3,9.0,13.039754,31.319998,257.41806
1934,2005-05-13,51.0,14.394,5.094,9.989833,45868.867,0.2,1.0,26.099379,52.92,248.70045
1935,2005-05-14,1.0,16.044,6.894,11.652333,50400.0,0.0,0.0,18.751125,38.88,260.832
1936,2005-05-15,2.0,19.244,6.394,13.78775,50400.0,0.0,0.0,20.519999,40.68,163.79454
1937,2005-05-16,2.0,20.544,9.844,15.364837,49617.586,0.0,0.0,22.881956,48.239998,167.32097
1938,2005-05-17,1.0,21.044,10.9939995,16.485668,50436.36,0.0,0.0,22.007162,47.16,165.31062
1939,2005-05-18,1.0,22.894,12.044,17.758585,50522.47,0.0,0.0,18.861387,38.16,164.24733
1940,2005-05-19,51.0,24.194,13.9939995,19.075249,41285.19,0.3,2.0,17.31746,35.28,168.64139
1941,2005-05-20,61.0,21.744,14.694,17.412748,32495.45,7.499999,11.0,15.042659,29.519999,350.53772
1942,2005-05-21,61.0,22.644,14.694,17.662748,41644.844,6.7000003,11.0,13.849477,29.519999,355.2956
1943,2005-05-22,51.0,22.044,13.844,17.766916,5044.2544,0.2,1.0,13.358861,29.519999,1.9004775
1944,2005-05-23,0.0,27.544,15.044,21.479416,50619.45,0.0,0.0,12.287555,28.44,38.4373
1945,2005-05-24,1.0,28.244,17.144,22.729416,50618.227,0.0,0.0,16.323528,42.12,102.60858
1946,2005-05-25,2.0,28.144,16.044,22.2315,50496.36,0.0,0.0,18.228943,33.839996,10.304848
1947,2005-05-26,3.0,23.044,15.294,19.306498,50193.715,0.0,0.0,21.046917,42.839996,7.711247
1948,2005-05-27,0.0,24.194,13.644,19.681501,51243.074,0.0,0.0,11.983188,27.359999,55.366238
1949,2005-05-28,1.0,26.144,15.9939995,21.283583,51379.055,0.0,0.0,9.387651,19.08,275.9335
1950,2005-05-29,1.0,28.294,15.194,22.789835,51123.65,0.0,0.0,8.0899935,14.04,257.10858
1951,2005-05-30,1.0,29.144,17.244,24.433586,51393.52,0.0,0.0,9.0,21.24,255.18178
1952,2005-05-31,3.0,29.544,17.994,23.950249,51145.883,0.0,0.0,23.904108,48.6,270.37082
1953,2005-06-01,3.0,17.444,12.794,15.814834,24857.713,0.0,0.0,23.469128,48.239998,339.2339
1954,2005-06-02,55.0,16.894,11.044,14.116917,51075.977,1.8,5.0,21.900904,45.0,333.53717
1955,2005-06-03,3.0,16.894,9.344,13.846084,51691.48,0.0,0.0,10.685391,28.44,292.20352
1956,2005-06-04,3.0,20.344,9.144,16.304417,47833.863,0.0,0.0,13.627795,24.119999,180.0961
1957,2005-06-05,2.0,24.894,14.794,20.398169,50116.402,0.0,0.0,22.725668,45.36,183.21658
1958,2005-06-06,63.0,19.294,14.7439995,16.683584,20348.285,10.499999,18.0,18.35647,40.32,205.28923
1959,2005-06-07,61.0,15.594,13.344,14.5856695,0.0,22.599998,24.0,11.440978,22.68,167.3836
1960,2005-06-08,61.0,18.844,12.894,15.72525,39844.992,5.9,6.0,15.021105,34.56,318.99628
1961,2005-06-09,51.0,19.044,11.444,15.635667,18298.445,0.5,2.0,14.84318,31.319998,37.18071
1962,2005-06-10,63.0,23.194,13.2439995,18.07525,47592.71,11.900001,9.0,16.516901,35.28,108.02654
1963,2005-06-11,61.0,20.794,13.4939995,16.948168,36690.223,8.1,8.0,7.92,20.519999,324.7275
1964,2005-06-12,61.0,16.494,13.094,14.616917,103.05336,9.400001,14.0,21.749481,38.519997,299.10416
1965,2005-06-13,3.0,18.794,12.044,15.481502,50900.477,0.0,0.0,20.456745,44.28,289.75278
1966,2005-06-14,2.0,20.794,11.344,16.84817,52270.508,0.0,0.0,17.10284,33.839996,307.57922
1967,2005-06-15,51.0,21.794,13.044,17.885668,39648.35,0.70000005,4.0,18.919704,42.839996,329.2665
1968,2005-06-16,51.0,23.644,15.594,19.844,49795.367,0.4,1.0,15.137133,34.56,344.9084
1969,2005-06-17,63.0,25.794,15.544,20.37525,40998.45,6.0,4.0,18.228943,31.319998,280.64218
1970,2005-06-18,63.0,20.394,14.344,17.089834,27786.197,11.8,16.0,23.598541,38.16,300.78757
1971,2005-06-19,53.0,19.394,14.394,16.483583,10057.777,4.9999995,11.0,27.77838,61.199997,333.1544
1972,2005-06-20,51.0,18.644,13.094,16.052332,52123.207,0.4,3.0,25.099514,49.32,339.1894
1973,2005-06-21,3.0,15.344,12.144,13.823166,22717.176,0.0,0.0,25.744402,51.48,341.77597
1974,2005-06-22,51.0,18.994,11.794,15.841916,50626.035,0.1,1.0,20.870687,42.839996,325.94913
1975,2005-06-23,2.0,21.644,12.344,17.5065,50510.28,0.0,0.0,9.114471,19.44,344.28564
1976,2005-06-24,1.0,23.394,12.2439995,19.127335,52416.23,0.0,0.0,12.594856,26.64,305.35706
1977,2005-06-25,2.0,24.644,15.694,20.594002,50739.27,0.0,0.0,9.793058,23.039999,266.4921
1978,2005-06-26,61.0,26.594,15.794,20.221083,39300.406,4.1,4.0,20.774214,38.88,286.84787
1979,2005-06-27,3.0,18.944,13.844,16.723166,26993.178,0.0,0.0,15.84,32.760002,344.63382
1980,2005-06-28,3.0,22.144,13.844,18.369001,45885.438,0.0,0.0,16.09969,33.48,260.60318
1981,2005-06-29,51.0,21.094,15.644,18.2815,47234.297,0.2,2.0,17.313717,34.56,270.25424
1982,2005-06-30,3.0,19.844,12.194,16.210667,53125.473,0.0,0.0,17.068707,36.36,301.70804
1983,2005-07-01,2.0,21.394,10.2439995,16.98775,52510.348,0.0,0.0,9.028754,24.84,282.97406
1984,2005-07-02,2.0,22.694,13.044,18.818998,50518.59,0.0,0.0,8.699793,22.68,356.96738
1985,2005-07-03,3.0,22.594,14.194,19.256502,47396.33,0.0,0.0,11.874544,27.0,23.294582
1986,2005-07-04,51.0,22.494,13.9939995,18.698166,29432.914,0.2,1.0,12.031756,28.08,13.38115
1987,2005-07-05,63.0,20.594,13.2439995,16.850252,46180.777,5.1,5.0,15.408671,37.44,32.20452
1988,2005-07-06,2.0,22.944,13.7439995,18.7315,50820.848,0.0,0.0,10.365251,29.16,35.013233
1989,2005-07-07,51.0,24.094,13.594,19.416916,50268.895,0.2,2.0,12.682018,24.119999,131.47025
1990,2005-07-08,1.0,24.244,16.294,20.55025,51647.05,0.0,0.0,8.049845,21.24,84.69279
1991,2005-07-09,51.0,24.944,15.4939995,20.841917,48074.387,0.9,4.0,8.587338,19.08,38.871742
1992,2005-07-10,2.0,23.794,16.244,20.054419,45934.25,0.0,0.0,9.6932955,22.319998,77.30396
1993,2005-07-11,51.0,22.994,14.294,19.5815,50962.734,0.3,3.0,17.10284,32.039997,49.40739
1994,2005-07-12,1.0,24.644,14.144,20.283585,51721.97,0.0,0.0,12.031756,28.8,59.542408
1995,2005-07-13,51.0,25.294,15.544,21.098166,50593.523,0.3,1.0,7.8954163,14.04,248.44797
1996,2005-07-14,53.0,26.194,16.094,21.8565,50859.98,0.6,1.0,7.4128532,20.16,251.83391
1997,2005-07-15,51.0,27.144,17.944,22.794,50735.97,0.4,2.0,6.1305785,15.4800005,302.17865
1998,2005-07-16,51.0,26.144,19.044,22.643997,50891.23,0.9000001,6.0,6.830519,16.199999,131.86357
1999,2005-07-17,63.0,27.044,17.144,22.562752,49870.32,2.6,1.0,9.387651,18.72,297.84747
2000,2005-07-18,1.0,25.294,17.744,21.63775,51086.4,0.0,0.0,15.175612,30.960001,294.95764
2001,2005-07-19,51.0,27.844,17.394,23.127333,43338.53,0.5,2.0,13.684735,27.72,199.95969
2002,2005-07-20,51.0,24.144,18.344,21.116919,26725.213,1.3000001,7.0,22.728518,45.0,278.44476
2003,2005-07-21,2.0,23.844,15.944,20.289831,45869.715,0.0,0.0,17.25373,36.0,282.19843
2004,2005-07-22,51.0,24.294,16.094,20.452332,50619.656,0.3,1.0,15.856354,33.839996,243.435
2005,2005-07-23,1.0,25.344,15.4939995,21.033583,50423.832,0.0,0.0,10.805998,34.2,228.98442
2006,2005-07-24,61.0,22.394,16.444,19.527334,25023.682,7.1000004,9.0,13.570615,37.44,205.237
2007,2005-07-25,2.0,23.394,15.094,19.67317,48228.414,0.0,0.0,8.654987,22.319998,314.7582
2008,2005-07-26,2.0,26.844,13.894,21.852335,50400.0,0.0,0.0,10.464798,22.68,268.30286
2009,2005-07-27,1.0,27.194,18.294,22.835665,50400.0,0.0,0.0,14.512064,30.599998,278.3685
2010,2005-07-28,1.0,28.494,16.894,23.650248,50400.0,0.0,0.0,7.42159,20.16,330.70865
2011,2005-07-29,53.0,30.844,19.494,24.979416,50400.0,1.0,3.0,13.044722,30.239998,251.87134
2012,2005-07-30,1.0,30.794,19.394,25.916918,50400.0,0.0,0.0,7.386582,20.880001,66.06133
2013,2005-07-31,1.0,32.594,21.494,27.379416,50040.188,0.0,0.0,10.137692,22.68,156.90678
2014,2005-08-01,55.0,32.344,22.194,26.721079,45015.72,2.9,4.0,18.584509,21.599998,219.36246
2015,2005-08-02,63.0,26.444,21.144,23.948166,23545.24,7.5999994,11.0,12.849528,30.960001,349.52402
2016,2005-08-03,1.0,26.444,19.394,22.896082,50191.125,0.0,0.0,11.720751,24.84,26.476084
2017,2005-08-04,2.0,27.644,17.444,22.996086,50111.96,0.0,0.0,12.9249525,29.16,94.931564
2018,2005-08-05,1.0,28.894,18.894,24.362753,50031.98,0.0,0.0,13.32,22.68,107.98492
2019,2005-08-06,2.0,27.544,19.194,23.060669,49924.89,0.0,0.0,15.072783,34.56,122.06732
2020,2005-08-07,63.0,26.394,18.594,21.6315,29407.074,29.999998,10.0,20.371038,34.2,57.794426
2021,2005-08-08,63.0,20.394,15.794,18.902336,2107.789,16.9,15.0,23.000591,39.96,195.65921
2022,2005-08-09,53.0,19.444,14.544,16.402334,32668.463,1.7,4.0,30.396025,61.56,230.24323
2023,2005-08-10,51.0,22.544,13.594,17.902334,48697.945,0.6,2.0,18.171976,46.079998,204.01382
2024,2005-08-11,53.0,23.794,13.4939995,18.289835,39678.14,2.2,6.0,17.015474,34.92,194.97508
2025,2005-08-12,2.0,20.694,13.044,17.06275,46466.35,0.0,0.0,11.620809,25.56,288.50348
2026,2005-08-13,51.0,21.744,14.644,18.379417,45451.2,0.4,2.0,8.699793,14.4,261.14203
2027,2005-08-14,63.0,23.444,15.444,18.833584,42189.95,7.8,4.0,12.819235,24.84,288.8079
2028,2005-08-15,2.0,22.094,15.394,18.47317,46870.55,0.0,0.0,13.276144,30.239998,8.664824
2029,2005-08-16,3.0,22.994,13.2439995,18.869001,40846.145,0.0,0.0,11.525623,26.28,36.570843
2030,2005-08-17,1.0,25.144,15.9939995,20.7315,45536.26,0.0,0.0,17.873556,33.48,35.86601
2031,2005-08-18,61.0,25.294,17.944,20.873167,36700.375,5.2000003,5.0,20.87379,45.0,39.78669
2032,2005-08-19,1.0,22.944,15.2439995,19.058584,47126.637,0.0,0.0,21.794127,43.56,53.03365
2033,2005-08-20,0.0,21.444,13.194,17.218998,47181.55,0.0,0.0,17.072504,37.44,62.177616
2034,2005-08-21,0.0,22.344,11.694,17.214834,46679.805,0.0,0.0,9.585739,24.84,70.28186
2035,2005-08-22,0.0,23.744,13.694,18.76275,46061.254,0.0,0.0,9.227524,19.08,135.86798
2036,2005-08-23,1.0,25.244,12.594,19.566916,45342.32,0.0,0.0,11.298495,25.919998,107.86964
2037,2005-08-24,51.0,25.544,15.2439995,20.45025,42448.03,0.70000005,2.0,14.84318,30.960001,92.594666
2038,2005-08-25,61.0,22.544,16.244,19.077333,13914.645,4.3,8.0,16.919998,36.36,88.25419
2039,2005-08-26,61.0,20.144,15.7439995,17.693998,8299.914,7.2999997,16.0,13.910169,32.760002,119.459656
2040,2005-08-27,3.0,21.694,14.594,18.098167,36063.44,0.0,0.0,11.720751,25.56,306.75937
2041,2005-08-28,1.0,22.444,13.944,18.160666,43400.406,0.0,0.0,10.948973,25.56,6.602475
2042,2005-08-29,1.0,23.394,13.7439995,18.769001,43309.953,0.0,0.0,7.653705,17.64,319.6775
2043,2005-08-30,1.0,23.944,14.4939995,19.379416,43084.35,0.0,0.0,11.246759,25.56,310.41193
2044,2005-08-31,0.0,20.794,12.944,17.396084,43350.6,0.0,0.0,18.919704,38.88,335.37146
2045,2005-09-01,3.0,17.044,12.444,14.800254,26802.244,0.0,0.0,19.829433,41.039997,341.56494
2046,2005-09-02,51.0,19.144,12.144,15.425247,43200.0,0.2,2.0,16.039202,32.760002,0.13871235
2047,2005-09-03,2.0,18.944,12.9939995,15.754415,43200.0,0.0,0.0,16.039202,37.44,357.4426
2048,2005-09-04,3.0,18.644,12.094,15.80025,34929.79,0.0,0.0,18.486622,37.44,339.3112
2049,2005-09-05,3.0,20.044,13.194,16.408585,31956.04,0.0,0.0,15.546833,34.2,304.95157
2050,2005-09-06,2.0,21.994,12.194,16.877333,43200.0,0.0,0.0,10.464797,23.759998,321.14206
2051,2005-09-07,0.0,22.294,12.094,17.296083,43088.28,0.0,0.0,7.8954163,16.919998,123.1525
2052,2005-09-08,1.0,24.644,11.844,18.637749,42960.7,0.0,0.0,8.654986,20.880001,191.70198
2053,2005-09-09,2.0,25.694,14.644,19.644,41772.836,0.0,0.0,9.504272,22.319998,202.9638
2054,2005-09-10,1.0,25.994,13.844,20.00025,42704.02,0.0,0.0,8.473393,15.84,147.63759
2055,2005-09-11,2.0,25.394,15.694,20.3065,42573.785,0.0,0.0,7.172949,14.759999,104.54388
2056,2005-09-12,0.0,25.594,16.094,20.358585,41925.875,0.0,0.0,9.726665,14.759999,150.07616
2057,2005-09-13,63.0,24.644,15.4939995,18.81483,34508.14,5.6,2.0,19.130875,36.719997,291.09076
2058,2005-09-14,51.0,19.844,15.544,17.2815,39056.5,0.2,1.0,11.159999,25.919998,341.21927
2059,2005-09-15,3.0,20.844,13.794,17.523169,34990.08,0.0,0.0,16.575644,33.839996,263.47342
2060,2005-09-16,51.0,21.094,13.544,17.42525,38814.855,0.3,1.0,15.725037,30.239998,218.24294
2061,2005-09-17,63.0,22.144,10.794,16.121084,29575.621,8.0,5.0,18.129137,38.519997,307.18918
2062,2005-09-18,53.0,10.944,9.294,10.123166,0.0,2.3999999,7.0,20.316889,37.8,24.941683
2063,2005-09-19,1.0,14.794,7.744,10.854417,40836.47,0.0,0.0,18.59845,39.6,33.80299
2064,2005-09-20,0.0,15.844,6.244,11.1315,40301.14,0.0,0.0,14.003028,29.16,45.9941
2065,2005-09-21,0.0,17.494,7.0439997,12.248166,39911.35,0.0,0.0,15.7908325,32.039997,38.359985
2066,2005-09-22,0.0,18.394,7.9440002,13.391917,39425.7,0.0,0.0,17.935081,37.8,48.294727
2067,2005-09-23,2.0,19.144,9.894,14.223165,38868.25,0.0,0.0,18.193361,39.239998,54.932606
2068,2005-09-24,1.0,18.594,10.094,13.879416,38420.94,0.0,0.0,15.03835,32.039997,65.66939
2069,2005-09-25,0.0,19.544,9.144,14.073169,38671.668,0.0,0.0,13.661038,30.239998,70.54578
2070,2005-09-26,0.0,19.744,8.444,13.90025,38481.637,0.0,0.0,9.726665,24.84,76.83181
2071,2005-09-27,1.0,19.594,7.9939995,13.881501,38191.098,0.0,0.0,10.182337,23.759998,91.121056
2072,2005-09-28,1.0,18.844,8.7439995,13.6065,38096.812,0.0,0.0,9.659814,22.68,70.0168
2073,2005-09-29,1.0,20.644,9.594,15.341916,37263.42,0.0,0.0,8.913181,18.72,114.51102
2074,2005-09-30,1.0,21.994,12.544,16.383583,37656.92,0.0,0.0,13.392774,29.16,121.84246
2075,2005-10-01,0.0,21.644,11.544,15.98775,37356.31,0.0,0.0,14.145756,29.88,106.836624
2076,2005-10-02,0.0,21.044,11.194,15.55025,37455.758,0.0,0.0,15.725037,32.039997,103.77035
2077,2005-10-03,0.0,21.044,9.894,14.783582,37294.71,0.0,0.0,9.726665,21.24,82.7207
2078,2005-10-04,1.0,21.144,8.9939995,15.03775,36793.633,0.0,0.0,7.6367526,12.959999,140.19446
2079,2005-10-05,3.0,18.294,8.794,13.339833,36520.52,0.0,0.0,17.555305,35.28,346.96948
2080,2005-10-06,2.0,14.794,7.5439997,11.585668,35621.22,0.0,0.0,15.124284,32.760002,17.80546
2081,2005-10-07,2.0,16.144,6.0439997,11.364833,35997.36,0.0,0.0,9.36,24.119999,355.49518
2082,2005-10-08,3.0,13.194,10.644,11.846084,10005.813,0.0,0.0,8.647496,21.24,41.633434
2083,2005-10-09,3.0,14.544,9.2439995,11.860667,33267.94,0.0,0.0,13.202726,23.759998,95.00505
2084,2005-10-10,3.0,15.194,6.894,10.758583,35082.383,0.0,0.0,10.883676,24.84,55.445553
2085,2005-10-11,1.0,15.794,5.0439997,10.458583,35066.04,0.0,0.0,12.24,26.28,51.614388
2086,2005-10-12,61.0,14.894,7.9939995,10.710667,23023.578,9.2,12.0,21.30093,40.32,59.531754
2087,2005-10-13,51.0,11.894,8.544,10.396083,0.0,0.4,2.0,10.1376915,23.039999,106.33282
2088,2005-10-14,51.0,13.2439995,6.5439997,9.637751,24169.768,0.2,1.0,8.217153,15.119999,292.50742
2089,2005-10-15,55.0,11.094,5.7939997,8.6189995,8688.303,3.6999998,8.0,20.393293,39.239998,288.79868
2090,2005-10-16,55.0,6.444,3.844,5.3648334,0.0,6.7000003,15.0,16.870138,31.68,335.5857
2091,2005-10-17,61.0,8.894,2.694,6.5585823,7003.0884,11.700001,11.0,25.006397,52.56,17.304916
2092,2005-10-18,61.0,7.594,5.894,7.004417,0.0,13.899999,23.0,26.042212,49.68,0.504469
2093,2005-10-19,51.0,7.144,4.644,5.9585834,3500.5688,0.1,1.0,20.570463,39.239998,353.5243
2094,2005-10-20,3.0,5.194,3.594,4.4169173,4184.598,0.0,0.0,10.495713,21.599998,49.44747
2095,2005-10-21,2.0,8.394,2.844,5.2190003,32824.703,0.0,0.0,17.771753,37.44,173.03049
2096,2005-10-22,51.0,11.544,3.7940001,8.896082,17345.336,0.2,1.0,18.998314,40.68,189.43578
2097,2005-10-23,55.0,16.544,10.044,12.5773325,22506.105,3.3,5.0,15.141414,31.319998,200.67332
2098,2005-10-24,61.0,13.4939995,6.444,10.427333,2476.845,4.6,6.0,21.868332,39.6,282.5631
2099,2005-10-25,3.0,9.394,3.344,6.3731666,31751.545,0.0,0.0,20.870687,37.8,241.9848
2100,2005-10-26,51.0,15.2439995,9.544,12.2752495,14040.714,0.4,2.0,24.923338,54.0,243.82877
2101,2005-10-27,53.0,11.344,2.394,8.387752,31532.266,2.1,8.0,30.145567,63.36,306.67685
2102,2005-10-28,3.0,2.7440002,-1.656,1.5106665,0.0,0.0,0.0,27.943514,54.36,7.511109
2103,2005-10-29,0.0,2.2940001,-3.406,-1.1018335,31311.188,0.0,0.0,14.007655,28.44,62.669296
2104,2005-10-30,0.0,3.394,-3.9559999,-1.1309999,31200.178,0.0,0.0,10.105681,21.599998,89.467545
2105,2005-10-31,0.0,4.5439997,-4.406,-0.7226667,31088.96,0.0,0.0,11.792404,24.119999,61.301796
2106,2005-11-01,0.0,6.444,-3.2559998,0.88358325,30922.72,0.0,0.0,11.457958,21.96,50.985477
2107,2005-11-02,3.0,5.5439997,-1.106,2.2460835,19887.553,0.0,0.0,9.021574,16.199999,73.9874
2108,2005-11-03,2.0,7.7939997,1.544,4.296083,21080.004,0.0,0.0,11.928989,22.319998,21.508911
2109,2005-11-04,3.0,7.594,3.194,5.0585833,25713.834,0.0,0.0,12.074766,25.199999,61.49117
2110,2005-11-05,2.0,9.694,1.3939999,4.4898334,29747.12,0.0,0.0,10.948973,17.64,74.53252
2111,2005-11-06,3.0,8.944,0.394,3.81275,27811.867,0.0,0.0,8.534353,12.599999,285.4035
2112,2005-11-07,3.0,5.244,0.74399996,2.8960836,2376.7505,0.0,0.0,7.928178,18.0,0.65288895
2113,2005-11-08,3.0,4.394,2.2440002,2.9148338,0.0,0.0,0.0,6.4096174,16.199999,163.20152
2114,2005-11-09,3.0,3.0440001,1.094,2.0669167,321.84378,0.0,0.0,8.287822,16.56,117.58571
2115,2005-11-10,3.0,2.2440002,0.594,1.2064999,0.0,0.0,0.0,9.565437,21.24,116.01456
2116,2005-11-11,71.0,1.6439999,0.244,0.99816656,0.0,0.0,0.0,8.311245,16.919998,125.35042
2117,2005-11-12,3.0,3.094,0.694,1.8190001,0.0,0.0,0.0,11.753876,22.319998,120.01178
2118,2005-11-13,3.0,4.394,1.544,2.8315003,0.0,0.0,0.0,11.928989,25.919998,154.70291
2119,2005-11-14,3.0,4.594,0.99399996,2.435667,20486.54,0.0,0.0,14.904173,29.16,203.52162
2120,2005-11-15,3.0,4.894,0.89399993,2.7231667,24841.809,0.0,0.0,20.523157,38.519997,200.04657
2121,2005-11-16,3.0,6.5439997,2.7940001,4.6815,0.0,0.0,0.0,22.782625,42.12,181.51424
2122,2005-11-17,55.0,7.394,1.744,5.02525,0.0,4.1,6.0,21.611998,39.96,216.34631
2123,2005-11-18,3.0,3.694,-0.906,1.3856665,7213.5703,0.0,0.0,21.746504,41.760002,255.86537
2124,2005-11-19,73.0,1.594,-0.70600003,0.31483337,0.0,2.4,11.0,13.896187,25.199999,355.00214
2125,2005-11-20,73.0,1.044,-2.2559998,-0.606,0.0,2.1000001,15.0,25.6233,46.44,343.29272
2126,2005-11-21,71.0,-1.656,-3.806,-2.7143328,0.0,0.8000001,5.0,22.725668,46.44,295.93503
2127,2005-11-22,73.0,-0.40600002,-3.606,-1.9664164,0.0,3.3,13.0,13.722565,23.759998,280.32898
2128,2005-11-23,71.0,-0.356,-2.656,-1.59975,0.0,0.1,1.0,14.77755,30.599998,264.36322
2129,2005-11-24,3.0,-1.6060001,-3.656,-2.8705828,2544.9998,0.0,0.0,16.489416,30.239998,167.61302
2130,2005-11-25,75.0,4.494,-3.406,-0.3455833,0.0,12.300001,13.0,31.062386,56.16,142.47565
2131,2005-11-26,3.0,1.594,-1.6060001,0.27316663,25037.71,0.0,0.0,20.833395,37.8,189.46225
2132,2005-11-27,3.0,6.944,1.794,4.841917,0.0,0.0,0.0,24.36325,43.92,153.60416
2133,2005-11-28,55.0,9.044,2.7440002,6.6273327,0.0,3.4,6.0,23.688984,45.0,188.58992
2134,2005-11-29,51.0,3.2940001,-2.5059998,1.5544167,6314.1353,0.5,2.0,17.22742,32.760002,217.42712
2135,2005-11-30,51.0,4.5439997,-3.106,0.47524998,1908.3525,0.1,1.0,20.192118,36.719997,167.70996
2136,2005-12-01,73.0,4.594,-0.70600003,1.3606668,0.0,4.7999997,9.0,16.45007,32.760002,332.47482
2137,2005-12-02,73.0,-0.75600004,-2.4559999,-1.4789166,9247.1,1.4000001,5.0,18.388212,34.2,69.74873
2138,2005-12-03,73.0,-0.70600003,-1.656,-1.1372501,0.0,11.2,17.0,16.516901,34.2,50.056232
2139,2005-12-04,3.0,-0.606,-2.106,-1.3830835,854.7237,0.0,0.0,12.397806,22.319998,116.36646
2140,2005-12-05,71.0,0.444,-1.306,-0.38933337,0.0,0.2,2.0,12.864649,23.039999,112.422485
2141,2005-12-06,3.0,1.194,-0.856,0.40233335,0.0,0.0,0.0,23.979893,43.199997,121.665085
2142,2005-12-07,73.0,5.494,-0.206,2.5481665,0.0,3.2,5.0,26.66188,46.079998,148.92384
2143,2005-12-08,51.0,4.494,-0.40600002,1.4898335,22197.256,0.8000001,5.0,11.631956,21.24,233.52408
2144,2005-12-09,71.0,1.694,-4.906,-0.3809999,0.0,0.6,6.0,21.288757,38.88,295.06018
2145,2005-12-10,3.0,-2.4559999,-6.4560003,-4.5185,15475.924,0.0,0.0,19.373219,37.8,291.12347
2146,2005-12-11,71.0,-0.056,-2.306,-1.3518332,2923.789,0.4,2.0,19.9954,41.760002,255.3683
2147,2005-12-12,71.0,2.2440002,-0.606,1.369,0.0,0.3,3.0,19.110542,35.64,261.45428
2148,2005-12-13,3.0,2.344,-1.156,0.8835833,18600.309,0.0,0.0,19.44,38.88,280.48755
